registered,instant,cnt,windspeed,yr,weathersit,casual,dteday,atemp,mnth,hum,temp,weekday,workingday,season,holiday
354,16004,504,0.2239,1,1,150,2012-11-04,0.3939,11,0.46,0.38,0,0,4,0
371,16005,493,0.2239,1,1,122,2012-11-04,0.4091,11,0.43,0.4,0,0,4,0
360,16006,509,0.194,1,1,149,2012-11-04,0.4091,11,0.4,0.4,0,0,4,0
300,16007,449,0.2239,1,1,149,2012-11-04,0.4091,11,0.4,0.4,0,0,4,0
316,16008,435,0.3284,1,1,119,2012-11-04,0.4091,11,0.4,0.4,0,0,4,0
270,16009,327,0.194,1,1,57,2012-11-04,0.3485,11,0.43,0.36,0,0,4,0
206,16010,237,0.2239,1,1,31,2012-11-04,0.3485,11,0.43,0.36,0,0,4,0
203,16011,227,0.2537,1,1,24,2012-11-04,0.3333,11,0.43,0.36,0,0,4,0
134,16012,141,0.3582,1,1,7,2012-11-04,0.2879,11,0.53,0.32,0,0,4,0
71,16013,87,0.2985,1,1,16,2012-11-04,0.2727,11,0.52,0.3,0,0,4,0
64,16014,79,0.2836,1,1,15,2012-11-04,0.2879,11,0.52,0.3,0,0,4,0
41,16015,53,0.1642,1,2,12,2012-11-04,0.303,11,0.56,0.3,0,0,4,0
20,16016,23,0.194,1,2,3,2012-11-05,0.2879,11,0.56,0.3,1,1,4,0
8,16017,8,0.1642,1,2,0,2012-11-05,0.303,11,0.56,0.3,1,1,4,0
4,16018,6,0.1642,1,2,2,2012-11-05,0.303,11,0.56,0.3,1,1,4,0
3,16019,4,0.2239,1,2,1,2012-11-05,0.2879,11,0.56,0.3,1,1,4,0
11,16020,16,0.2537,1,2,5,2012-11-05,0.2879,11,0.52,0.3,1,1,4,0
38,16021,39,0.3284,1,2,1,2012-11-05,0.2727,11,0.52,0.3,1,1,4,0
135,16022,139,0.2836,1,2,4,2012-11-05,0.2879,11,0.49,0.3,1,1,4,0
453,16023,461,0.2537,1,2,8,2012-11-05,0.2879,11,0.49,0.3,1,1,4,0
629,16024,648,0.2239,1,2,19,2012-11-05,0.2879,11,0.49,0.3,1,1,4,0
239,16025,257,0.2836,1,2,18,2012-11-05,0.2879,11,0.52,0.3,1,1,4,0
112,16026,142,0.2836,1,1,30,2012-11-05,0.303,11,0.49,0.32,1,1,4,0
119,16027,150,0.2239,1,1,31,2012-11-05,0.3182,11,0.46,0.34,1,1,4,0
206,16028,244,0.3284,1,1,38,2012-11-05,0.3333,11,0.43,0.36,1,1,4,0
183,16029,222,0.2537,1,1,39,2012-11-05,0.3333,11,0.4,0.36,1,1,4,0
165,16030,196,0.1642,1,1,31,2012-11-05,0.3939,11,0.4,0.38,1,1,4,0
207,16031,231,0.2836,1,1,24,2012-11-05,0.3939,11,0.4,0.38,1,1,4,0
325,16032,360,0.2836,1,1,35,2012-11-05,0.3333,11,0.43,0.36,1,1,4,0
604,16033,638,0.2239,1,1,34,2012-11-05,0.3182,11,0.46,0.34,1,1,4,0
523,16034,542,0.2239,1,1,19,2012-11-05,0.3182,11,0.46,0.34,1,1,4,0
361,16035,372,0.1642,1,1,11,2012-11-05,0.3182,11,0.49,0.32,1,1,4,0
228,16036,241,0.2537,1,1,13,2012-11-05,0.303,11,0.49,0.32,1,1,4,0
144,16037,152,0.2836,1,1,8,2012-11-05,0.2879,11,0.52,0.3,1,1,4,0
111,16038,115,0.194,1,1,4,2012-11-05,0.2727,11,0.56,0.28,1,1,4,0
53,16039,53,0.1343,1,1,0,2012-11-05,0.2727,11,0.6,0.26,1,1,4,0
18,16040,19,0.1045,1,1,1,2012-11-06,0.2576,11,0.6,0.24,2,1,4,0
8,16041,8,0.1642,1,1,0,2012-11-06,0.2424,11,0.6,0.24,2,1,4,0
2,16042,2,0.0896,1,1,0,2012-11-06,0.2576,11,0.65,0.24,2,1,4,0
4,16043,4,0.1045,1,1,0,2012-11-06,0.2424,11,0.64,0.22,2,1,4,0
7,16044,7,0.0896,1,1,0,2012-11-06,0.2576,11,0.69,0.22,2,1,4,0
40,16045,41,0.194,1,2,1,2012-11-06,0.2273,11,0.64,0.22,2,1,4,0
143,16046,149,0.1343,1,1,6,2012-11-06,0.2273,11,0.69,0.22,2,1,4,0
378,16047,387,0.1642,1,1,9,2012-11-06,0.2121,11,0.69,0.2,2,1,4,0
568,16048,588,0.1642,1,1,20,2012-11-06,0.2273,11,0.69,0.22,2,1,4,0
338,16049,363,0.1642,1,1,25,2012-11-06,0.2576,11,0.6,0.26,2,1,4,0
189,16050,230,0.194,1,1,41,2012-11-06,0.2879,11,0.49,0.3,2,1,4,0
177,16051,216,0.1343,1,1,39,2012-11-06,0.3333,11,0.45,0.32,2,1,4,0
217,16052,248,0.1343,1,1,31,2012-11-06,0.3333,11,0.45,0.32,2,1,4,0
232,16053,278,0.1343,1,1,46,2012-11-06,0.3333,11,0.46,0.34,2,1,4,0
196,16054,240,0.1045,1,1,44,2012-11-06,0.3636,11,0.4,0.36,2,1,4,0
227,16055,272,0.2537,1,1,45,2012-11-06,0.3182,11,0.46,0.34,2,1,4,0
369,16056,402,0.1642,1,1,33,2012-11-06,0.3333,11,0.46,0.34,2,1,4,0
597,16057,627,0.2239,1,1,30,2012-11-06,0.303,11,0.53,0.32,2,1,4,0
477,16058,497,0.2985,1,1,20,2012-11-06,0.303,11,0.57,0.32,2,1,4,0
356,16059,371,0.2239,1,1,15,2012-11-06,0.2879,11,0.56,0.3,2,1,4,0
218,16060,228,0.2239,1,1,10,2012-11-06,0.2879,11,0.61,0.3,2,1,4,0
137,16061,151,0.2537,1,2,14,2012-11-06,0.2879,11,0.56,0.3,2,1,4,0
136,16062,153,0.2239,1,2,17,2012-11-06,0.2879,11,0.56,0.3,2,1,4,0
186,16063,205,0.2239,1,1,19,2012-11-06,0.2879,11,0.56,0.3,2,1,4,0
234,16064,283,0.2836,1,2,49,2012-11-07,0.2879,11,0.56,0.3,3,1,4,0
86,16065,92,0.2537,1,2,6,2012-11-07,0.2727,11,0.61,0.28,3,1,4,0
68,16066,74,0.2985,1,2,6,2012-11-07,0.2576,11,0.56,0.28,3,1,4,0
9,16067,11,0.3284,1,2,2,2012-11-07,0.2576,11,0.52,0.28,3,1,4,0
9,16068,9,0.2985,1,2,0,2012-11-07,0.2576,11,0.52,0.28,3,1,4,0
27,16069,27,0.3284,1,2,0,2012-11-07,0.2576,11,0.52,0.28,3,1,4,0
115,16070,118,0.2836,1,2,3,2012-11-07,0.2424,11,0.56,0.26,3,1,4,0
314,16071,319,0.2985,1,2,5,2012-11-07,0.2273,11,0.56,0.26,3,1,4,0
583,16072,601,0.2836,1,2,18,2012-11-07,0.2424,11,0.6,0.26,3,1,4,0
351,16073,368,0.2836,1,2,17,2012-11-07,0.2424,11,0.6,0.26,3,1,4,0
151,16074,178,0.2985,1,2,27,2012-11-07,0.2576,11,0.56,0.28,3,1,4,0
132,16075,147,0.3582,1,2,15,2012-11-07,0.2879,11,0.51,0.32,3,1,4,0
188,16076,212,0.2836,1,2,24,2012-11-07,0.303,11,0.53,0.32,3,1,4,0
158,16077,181,0.2537,1,2,23,2012-11-07,0.303,11,0.53,0.32,3,1,4,0
142,16078,161,0.3582,1,2,19,2012-11-07,0.2879,11,0.53,0.32,3,1,4,0
178,16079,198,0.2985,1,2,20,2012-11-07,0.303,11,0.53,0.32,3,1,4,0
250,16080,273,0.3582,1,2,23,2012-11-07,0.2879,11,0.53,0.32,3,1,4,0
501,16081,517,0.3881,1,2,16,2012-11-07,0.2879,11,0.53,0.32,3,1,4,0
448,16082,465,0.3582,1,2,17,2012-11-07,0.2879,11,0.53,0.32,3,1,4,0
302,16083,319,0.2985,1,2,17,2012-11-07,0.2727,11,0.56,0.3,3,1,4,0
249,16084,256,0.3284,1,2,7,2012-11-07,0.303,11,0.49,0.32,3,1,4,0
121,16085,126,0.2985,1,2,5,2012-11-07,0.303,11,0.49,0.32,3,1,4,0
56,16086,60,0.2537,1,3,4,2012-11-07,0.2879,11,0.56,0.3,3,1,4,0
37,16087,40,0.2239,1,3,3,2012-11-07,0.2727,11,0.65,0.28,3,1,4,0
14,16088,15,0.2239,1,3,1,2012-11-08,0.2727,11,0.61,0.28,4,1,4,0
11,16089,12,0.3582,1,3,1,2012-11-08,0.2727,11,0.52,0.3,4,1,4,0
5,16090,6,0.2239,1,2,1,2012-11-08,0.2879,11,0.49,0.3,4,1,4,0
9,16091,10,0.2836,1,2,1,2012-11-08,0.2879,11,0.45,0.3,4,1,4,0
35,16092,35,0.2239,1,2,0,2012-11-08,0.2879,11,0.42,0.3,4,1,4,0
122,16093,124,0.2239,1,1,2,2012-11-08,0.2879,11,0.39,0.3,4,1,4,0
411,16094,423,0.3881,1,1,12,2012-11-08,0.2576,11,0.36,0.28,4,1,4,0
652,16095,668,0.2836,1,1,16,2012-11-08,0.2879,11,0.33,0.3,4,1,4,0
253,16096,275,0.3582,1,1,22,2012-11-08,0.2879,11,0.31,0.32,4,1,4,0
148,16097,161,0.3284,1,1,13,2012-11-08,0.303,11,0.31,0.32,4,1,4,0
155,16098,171,0.3881,1,1,16,2012-11-08,0.3333,11,0.29,0.36,4,1,4,0
202,16099,235,0.4925,1,1,33,2012-11-08,0.4091,11,0.24,0.4,4,1,4,0
195,16100,228,0.4179,1,1,33,2012-11-08,0.4394,11,0.18,0.44,4,1,4,0
149,16101,182,0.4179,1,1,33,2012-11-08,0.4394,11,0.18,0.44,4,1,4,0
201,16102,233,0.4179,1,1,32,2012-11-08,0.4394,11,0.18,0.44,4,1,4,0
321,16103,339,0.3881,1,1,18,2012-11-08,0.4242,11,0.16,0.42,4,1,4,0
556,16104,592,0.2985,1,1,36,2012-11-08,0.4091,11,0.2,0.4,4,1,4,0
491,16105,507,0.4179,1,1,16,2012-11-08,0.4091,11,0.24,0.4,4,1,4,0
359,16106,373,0.3582,1,1,14,2012-11-08,0.3939,11,0.27,0.38,4,1,4,0
235,16107,245,0.4627,1,1,10,2012-11-08,0.3939,11,0.29,0.38,4,1,4,0
222,16108,233,0.3881,1,1,11,2012-11-08,0.3333,11,0.37,0.36,4,1,4,0
147,16109,161,0.2985,1,1,14,2012-11-08,0.303,11,0.42,0.34,4,1,4,0
82,16110,87,0.3582,1,1,5,2012-11-08,0.303,11,0.46,0.34,4,1,4,0
46,16111,55,0.3284,1,1,9,2012-11-09,0.303,11,0.49,0.34,5,1,4,0
17,16112,20,0.2836,1,1,3,2012-11-09,0.303,11,0.53,0.32,5,1,4,0
11,16113,12,0.2537,1,1,1,2012-11-09,0.303,11,0.53,0.32,5,1,4,0
6,16114,9,0.4179,1,1,3,2012-11-09,0.2879,11,0.53,0.32,5,1,4,0
14,16115,14,0.3582,1,1,0,2012-11-09,0.2879,11,0.53,0.32,5,1,4,0
25,16116,27,0.194,1,1,2,2012-11-09,0.2879,11,0.56,0.3,5,1,4,0
126,16117,131,0.1045,1,1,5,2012-11-09,0.2727,11,0.65,0.26,5,1,4,0
332,16118,341,0.1343,1,1,9,2012-11-09,0.2727,11,0.65,0.26,5,1,4,0
668,16119,693,0.1642,1,1,25,2012-11-09,0.3182,11,0.57,0.32,5,1,4,0
304,16120,327,0.4179,1,1,23,2012-11-09,0.303,11,0.53,0.34,5,1,4,0
163,16121,197,0.3284,1,1,34,2012-11-09,0.3333,11,0.5,0.36,5,1,4,0
185,16122,251,0.2985,1,1,66,2012-11-09,0.4091,11,0.47,0.4,5,1,4,0
214,16123,262,0.3284,1,1,48,2012-11-09,0.4394,11,0.41,0.44,5,1,4,0
237,16124,299,0.2985,1,1,62,2012-11-09,0.4545,11,0.38,0.46,5,1,4,0
207,16125,274,0.194,1,1,67,2012-11-09,0.4545,11,0.38,0.46,5,1,4,0
278,16126,356,0.2239,1,1,78,2012-11-09,0.4545,11,0.36,0.46,5,1,4,0
377,16127,434,0.1642,1,1,57,2012-11-09,0.4545,11,0.38,0.46,5,1,4,0
593,16128,654,0.1343,1,1,61,2012-11-09,0.4242,11,0.44,0.42,5,1,4,0
450,16129,496,0.1045,1,1,46,2012-11-09,0.4242,11,0.44,0.42,5,1,4,0
331,16130,361,0.0896,1,1,30,2012-11-09,0.3485,11,0.71,0.34,5,1,4,0
235,16131,255,0.1343,1,1,20,2012-11-09,0.3485,11,0.66,0.36,5,1,4,0
176,16132,199,0.0,1,1,23,2012-11-09,0.3636,11,0.76,0.34,5,1,4,0
146,16133,163,0.1045,1,1,17,2012-11-09,0.3485,11,0.71,0.34,5,1,4,0
142,16134,162,0.0896,1,1,20,2012-11-09,0.3333,11,0.81,0.32,5,1,4,0
106,16135,122,0.0896,1,1,16,2012-11-10,0.3333,11,0.76,0.32,6,0,4,0
68,16136,76,0.0896,1,1,8,2012-11-10,0.3182,11,0.81,0.3,6,0,4,0
42,16137,44,0.0,1,1,2,2012-11-10,0.3485,11,0.81,0.32,6,0,4,0
11,16138,20,0.0,1,1,9,2012-11-10,0.3333,11,0.81,0.3,6,0,4,0
4,16139,6,0.1045,1,1,2,2012-11-10,0.2727,11,0.87,0.26,6,0,4,0
9,16140,10,0.0,1,1,1,2012-11-10,0.3182,11,0.87,0.28,6,0,4,0
11,16141,16,0.0896,1,1,5,2012-11-10,0.2576,11,0.93,0.24,6,0,4,0
57,16142,71,0.1045,1,1,14,2012-11-10,0.2727,11,0.87,0.26,6,0,4,0
130,16143,146,0.0,1,1,16,2012-11-10,0.3485,11,0.76,0.32,6,0,4,0
216,16144,259,0.194,1,1,43,2012-11-10,0.3485,11,0.66,0.36,6,0,4,0
264,16145,350,0.0,1,1,86,2012-11-10,0.4091,11,0.58,0.4,6,0,4,0
323,16146,466,0.1045,1,1,143,2012-11-10,0.4091,11,0.58,0.4,6,0,4,0
348,16147,606,0.0,1,1,258,2012-11-10,0.4697,11,0.48,0.48,6,0,4,0
383,16148,651,0.0,1,1,268,2012-11-10,0.5,11,0.39,0.52,6,0,4,0
347,16149,627,0.0,1,1,280,2012-11-10,0.5152,11,0.37,0.54,6,0,4,0
351,16150,567,0.0,1,1,216,2012-11-10,0.5,11,0.45,0.52,6,0,4,0
378,16151,605,0.0,1,1,227,2012-11-10,0.5152,11,0.37,0.54,6,0,4,0
318,16152,501,0.194,1,1,183,2012-11-10,0.4848,11,0.45,0.5,6,0,4,0
256,16153,359,0.1343,1,1,103,2012-11-10,0.4394,11,0.54,0.44,6,0,4,0
228,16154,283,0.0896,1,1,55,2012-11-10,0.4545,11,0.51,0.46,6,0,4,0
153,16155,192,0.0,1,1,39,2012-11-10,0.4394,11,0.54,0.44,6,0,4,0
169,16156,220,0.0,1,1,51,2012-11-10,0.4091,11,0.66,0.4,6,0,4,0
154,16157,193,0.0896,1,1,39,2012-11-10,0.3939,11,0.71,0.38,6,0,4,0
120,16158,146,0.1045,1,1,26,2012-11-10,0.3636,11,0.71,0.36,6,0,4,0
110,16159,124,0.0896,1,1,14,2012-11-11,0.3485,11,0.81,0.34,0,0,4,0
82,16160,108,0.0896,1,1,26,2012-11-11,0.3485,11,0.76,0.34,0,0,4,0
58,16161,70,0.1045,1,1,12,2012-11-11,0.3333,11,0.87,0.32,0,0,4,0
39,16162,48,0.0,1,1,9,2012-11-11,0.3636,11,0.81,0.34,0,0,4,0
6,16163,11,0.1045,1,1,5,2012-11-11,0.3333,11,0.81,0.32,0,0,4,0
12,16164,12,0.1343,1,1,0,2012-11-11,0.303,11,0.87,0.3,0,0,4,0
16,16165,19,0.0896,1,1,3,2012-11-11,0.3182,11,0.87,0.3,0,0,4,0
56,16166,68,0.0896,1,1,12,2012-11-11,0.3182,11,0.89,0.3,0,0,4,0
87,16167,119,0.1045,1,1,32,2012-11-11,0.3333,11,0.87,0.32,0,0,4,0
179,16168,273,0.0,1,1,94,2012-11-11,0.3788,11,0.77,0.36,0,0,4,0
272,16169,405,0.1045,1,1,133,2012-11-11,0.4091,11,0.69,0.4,0,0,4,0
324,16170,504,0.1343,1,1,180,2012-11-11,0.4545,11,0.59,0.46,0,0,4,0
390,16171,585,0.0896,1,1,195,2012-11-11,0.4848,11,0.48,0.5,0,0,4,0
424,16172,686,0.1045,1,1,262,2012-11-11,0.5152,11,0.45,0.54,0,0,4,0
362,16173,654,0.1642,1,1,292,2012-11-11,0.6212,11,0.33,0.6,0,0,4,0
420,16174,724,0.2239,1,1,304,2012-11-11,0.5303,11,0.37,0.56,0,0,4,0
393,16175,653,0.2239,1,1,260,2012-11-11,0.5152,11,0.42,0.54,0,0,4,0
342,16176,493,0.1642,1,1,151,2012-11-11,0.5152,11,0.45,0.54,0,0,4,0
303,16177,405,0.1343,1,1,102,2012-11-11,0.5,11,0.45,0.52,0,0,4,0
208,16178,277,0.1343,1,1,69,2012-11-11,0.4697,11,0.55,0.48,0,0,4,0
146,16179,200,0.1642,1,1,54,2012-11-11,0.4394,11,0.62,0.44,0,0,4,0
127,16180,171,0.2239,1,1,44,2012-11-11,0.4394,11,0.67,0.44,0,0,4,0
113,16181,134,0.194,1,1,21,2012-11-11,0.4242,11,0.71,0.42,0,0,4,0
93,16182,109,0.194,1,1,16,2012-11-11,0.4242,11,0.71,0.42,0,0,4,0
43,16183,49,0.1045,1,1,6,2012-11-12,0.4242,11,0.71,0.42,1,0,4,1
26,16184,30,0.1642,1,1,4,2012-11-12,0.4091,11,0.76,0.4,1,0,4,1
14,16185,20,0.1343,1,1,6,2012-11-12,0.4091,11,0.76,0.4,1,0,4,1
3,16186,4,0.1343,1,1,1,2012-11-12,0.4091,11,0.76,0.4,1,0,4,1
3,16187,4,0.0896,1,1,1,2012-11-12,0.4091,11,0.76,0.4,1,0,4,1
23,16188,24,0.0,1,1,1,2012-11-12,0.3939,11,0.87,0.38,1,0,4,1
64,16189,71,0.1045,1,1,7,2012-11-12,0.3939,11,0.87,0.38,1,0,4,1
248,16190,264,0.0,1,1,16,2012-11-12,0.4091,11,0.87,0.4,1,0,4,1
490,16191,540,0.1642,1,1,50,2012-11-12,0.4242,11,0.82,0.42,1,0,4,1
337,16192,397,0.1045,1,1,60,2012-11-12,0.4394,11,0.88,0.44,1,0,4,1
184,16193,266,0.1642,1,1,82,2012-11-12,0.4697,11,0.77,0.48,1,0,4,1
255,16194,367,0.1642,1,1,112,2012-11-12,0.5,11,0.72,0.52,1,0,4,1
314,16195,419,0.2239,1,1,105,2012-11-12,0.5303,11,0.64,0.56,1,0,4,1
312,16196,420,0.2239,1,1,108,2012-11-12,0.6061,11,0.6,0.6,1,0,4,1
310,16197,444,0.2836,1,1,134,2012-11-12,0.5455,11,0.6,0.58,1,0,4,1
280,16198,382,0.2537,1,1,102,2012-11-12,0.5303,11,0.64,0.56,1,0,4,1
347,16199,434,0.1642,1,1,87,2012-11-12,0.5303,11,0.64,0.56,1,0,4,1
530,16200,596,0.2836,1,1,66,2012-11-12,0.5303,11,0.64,0.56,1,0,4,1
486,16201,551,0.1343,1,1,65,2012-11-12,0.5,11,0.72,0.52,1,0,4,1
323,16202,353,0.2836,1,1,30,2012-11-12,0.5152,11,0.73,0.54,1,0,4,1
273,16203,304,0.2836,1,2,31,2012-11-12,0.5,11,0.77,0.52,1,0,4,1
145,16204,155,0.2239,1,3,10,2012-11-12,0.5152,11,0.73,0.54,1,0,4,1
100,16205,112,0.2537,1,1,12,2012-11-12,0.5,11,0.77,0.52,1,0,4,1
62,16206,63,0.2239,1,2,1,2012-11-12,0.5152,11,0.77,0.54,1,0,4,1
18,16207,23,0.2836,1,2,5,2012-11-13,0.5,11,0.83,0.52,2,1,4,0
5,16208,5,0.6418,1,3,0,2012-11-13,0.4394,11,0.88,0.44,2,1,4,0
4,16209,11,0.4478,1,3,7,2012-11-13,0.3182,11,0.87,0.36,2,1,4,0
3,16210,5,0.3582,1,3,2,2012-11-13,0.3333,11,0.87,0.36,2,1,4,0
9,16211,9,0.3881,1,2,0,2012-11-13,0.3333,11,0.81,0.36,2,1,4,0
18,16212,18,0.2836,1,2,0,2012-11-13,0.3182,11,0.87,0.34,2,1,4,0
48,16213,50,0.4627,1,3,2,2012-11-13,0.2879,11,0.81,0.32,2,1,4,0
106,16214,107,0.2537,1,3,1,2012-11-13,0.303,11,0.87,0.32,2,1,4,0
207,16215,211,0.2537,1,3,4,2012-11-13,0.303,11,0.87,0.32,2,1,4,0
109,16216,110,0.3284,1,3,1,2012-11-13,0.303,11,0.81,0.32,2,1,4,0
84,16217,94,0.3881,1,3,10,2012-11-13,0.2727,11,0.75,0.3,2,1,4,0
133,16218,155,0.2537,1,1,22,2012-11-13,0.303,11,0.7,0.32,2,1,4,0
180,16219,196,0.2836,1,1,16,2012-11-13,0.3182,11,0.61,0.34,2,1,4,0
188,16220,218,0.2537,1,1,30,2012-11-13,0.3182,11,0.53,0.34,2,1,4,0
169,16221,203,0.3881,1,1,34,2012-11-13,0.3939,11,0.46,0.38,2,1,4,0
184,16222,217,0.2985,1,1,33,2012-11-13,0.4091,11,0.4,0.4,2,1,4,0
282,16223,310,0.2985,1,1,28,2012-11-13,0.3939,11,0.4,0.38,2,1,4,0
575,16224,608,0.3582,1,1,33,2012-11-13,0.303,11,0.49,0.34,2,1,4,0
514,16225,559,0.2836,1,1,45,2012-11-13,0.3182,11,0.49,0.34,2,1,4,0
344,16226,356,0.3582,1,1,12,2012-11-13,0.2879,11,0.49,0.32,2,1,4,0
211,16227,223,0.3582,1,1,12,2012-11-13,0.2727,11,0.49,0.3,2,1,4,0
178,16228,187,0.3582,1,1,9,2012-11-13,0.2727,11,0.49,0.3,2,1,4,0
120,16229,135,0.3284,1,1,15,2012-11-13,0.2273,11,0.56,0.26,2,1,4,0
78,16230,84,0.2985,1,1,6,2012-11-13,0.2273,11,0.56,0.26,2,1,4,0
20,16231,24,0.2836,1,1,4,2012-11-14,0.2424,11,0.56,0.26,3,1,4,0
10,16232,12,0.2985,1,1,2,2012-11-14,0.2121,11,0.6,0.24,3,1,4,0
1,16233,1,0.2985,1,1,0,2012-11-14,0.2121,11,0.6,0.24,3,1,4,0
5,16234,5,0.2239,1,1,0,2012-11-14,0.2273,11,0.65,0.24,3,1,4,0
6,16235,6,0.194,1,1,0,2012-11-14,0.2273,11,0.69,0.22,3,1,4,0
39,16236,39,0.194,1,1,0,2012-11-14,0.2273,11,0.69,0.22,3,1,4,0
142,16237,146,0.194,1,1,4,2012-11-14,0.2273,11,0.65,0.24,3,1,4,0
405,16238,415,0.2836,1,1,10,2012-11-14,0.2121,11,0.65,0.24,3,1,4,0
664,16239,691,0.2985,1,1,27,2012-11-14,0.2576,11,0.56,0.28,3,1,4,0
310,16240,332,0.3881,1,1,22,2012-11-14,0.2727,11,0.52,0.3,3,1,4,0
153,16241,171,0.3582,1,1,18,2012-11-14,0.2879,11,0.45,0.32,3,1,4,0
126,16242,151,0.2537,1,1,25,2012-11-14,0.303,11,0.49,0.32,3,1,4,0
200,16243,240,0.0,1,1,40,2012-11-14,0.3333,11,0.46,0.34,3,1,4,0
182,16244,214,0.2537,1,1,32,2012-11-14,0.3333,11,0.43,0.36,3,1,4,0
161,16245,181,0.1343,1,1,20,2012-11-14,0.3485,11,0.43,0.36,3,1,4,0
228,16246,260,0.2836,1,1,32,2012-11-14,0.3333,11,0.43,0.36,3,1,4,0
290,16247,321,0.1045,1,1,31,2012-11-14,0.3485,11,0.46,0.34,3,1,4,0
564,16248,583,0.194,1,1,19,2012-11-14,0.3182,11,0.49,0.32,3,1,4,0
543,16249,567,0.1642,1,1,24,2012-11-14,0.3182,11,0.53,0.32,3,1,4,0
368,16250,396,0.1642,1,1,28,2012-11-14,0.303,11,0.52,0.3,3,1,4,0
252,16251,267,0.0896,1,1,15,2012-11-14,0.3182,11,0.52,0.3,3,1,4,0
208,16252,213,0.0,1,1,5,2012-11-14,0.3333,11,0.56,0.3,3,1,4,0
167,16253,173,0.0,1,1,6,2012-11-14,0.3182,11,0.61,0.28,3,1,4,0
78,16254,87,0.1343,1,1,9,2012-11-14,0.2424,11,0.7,0.24,3,1,4,0
33,16255,34,0.0,1,2,1,2012-11-15,0.303,11,0.65,0.26,4,1,4,0
14,16256,16,0.1045,1,2,2,2012-11-15,0.2727,11,0.65,0.26,4,1,4,0
7,16257,7,0.1642,1,2,0,2012-11-15,0.2576,11,0.7,0.26,4,1,4,0
2,16258,2,0.0896,1,2,0,2012-11-15,0.2879,11,0.7,0.26,4,1,4,0
5,16259,5,0.1343,1,2,0,2012-11-15,0.2879,11,0.65,0.28,4,1,4,0
34,16260,37,0.2239,1,2,3,2012-11-15,0.2879,11,0.61,0.3,4,1,4,0
146,16261,147,0.2537,1,2,1,2012-11-15,0.2879,11,0.65,0.3,4,1,4,0
403,16262,410,0.194,1,2,7,2012-11-15,0.2879,11,0.65,0.3,4,1,4,0
625,16263,646,0.2239,1,2,21,2012-11-15,0.2879,11,0.61,0.3,4,1,4,0
306,16264,323,0.194,1,2,17,2012-11-15,0.3182,11,0.61,0.32,4,1,4,0
142,16265,153,0.1343,1,2,11,2012-11-15,0.3333,11,0.66,0.32,4,1,4,0
138,16266,166,0.1343,1,2,28,2012-11-15,0.3333,11,0.61,0.34,4,1,4,0
184,16267,213,0.1045,1,2,29,2012-11-15,0.3636,11,0.62,0.36,4,1,4,0
197,16268,217,0.1045,1,2,20,2012-11-15,0.3939,11,0.54,0.38,4,1,4,0
174,16269,201,0.1642,1,2,27,2012-11-15,0.3939,11,0.54,0.38,4,1,4,0
191,16270,217,0.1642,1,2,26,2012-11-15,0.3939,11,0.58,0.38,4,1,4,0
318,16271,342,0.194,1,2,24,2012-11-15,0.3485,11,0.57,0.36,4,1,4,0
541,16272,563,0.2239,1,2,22,2012-11-15,0.3485,11,0.57,0.36,4,1,4,0
563,16273,573,0.194,1,2,10,2012-11-15,0.3485,11,0.57,0.36,4,1,4,0
375,16274,386,0.1343,1,2,11,2012-11-15,0.3333,11,0.61,0.34,4,1,4,0
262,16275,285,0.1045,1,1,23,2012-11-15,0.3485,11,0.61,0.34,4,1,4,0
204,16276,224,0.1045,1,2,20,2012-11-15,0.3333,11,0.66,0.32,4,1,4,0
143,16277,153,0.1642,1,2,10,2012-11-15,0.3182,11,0.66,0.32,4,1,4,0
118,16278,125,0.1642,1,2,7,2012-11-15,0.3182,11,0.61,0.32,4,1,4,0
58,16279,65,0.1045,1,2,7,2012-11-16,0.3333,11,0.66,0.32,5,1,4,0
16,16280,21,0.0896,1,2,5,2012-11-16,0.3182,11,0.65,0.3,5,1,4,0
9,16281,9,0.1642,1,2,0,2012-11-16,0.303,11,0.7,0.3,5,1,4,0
6,16282,6,0.1343,1,2,0,2012-11-16,0.303,11,0.65,0.3,5,1,4,0
5,16283,5,0.1045,1,2,0,2012-11-16,0.3182,11,0.65,0.3,5,1,4,0
34,16284,36,0.0896,1,2,2,2012-11-16,0.3182,11,0.65,0.3,5,1,4,0
126,16285,130,0.0896,1,2,4,2012-11-16,0.3182,11,0.61,0.3,5,1,4,0
362,16286,367,0.1642,1,2,5,2012-11-16,0.303,11,0.61,0.3,5,1,4,0
694,16287,711,0.1343,1,2,17,2012-11-16,0.3333,11,0.57,0.32,5,1,4,0
330,16288,351,0.1045,1,1,21,2012-11-16,0.3485,11,0.53,0.34,5,1,4,0
165,16289,198,0.194,1,1,33,2012-11-16,0.3333,11,0.53,0.34,5,1,4,0
185,16290,218,0.2239,1,1,33,2012-11-16,0.3939,11,0.43,0.38,5,1,4,0
262,16291,290,0.2836,1,1,28,2012-11-16,0.4091,11,0.43,0.4,5,1,4,0
226,16292,278,0.194,1,1,52,2012-11-16,0.4242,11,0.38,0.42,5,1,4,0
204,16293,251,0.1045,1,1,47,2012-11-16,0.4242,11,0.35,0.42,5,1,4,0
237,16294,267,0.1343,1,1,30,2012-11-16,0.4242,11,0.38,0.42,5,1,4,0
350,16295,383,0.2836,1,1,33,2012-11-16,0.4242,11,0.35,0.42,5,1,4,0
